brand,product,region_code,week_start,metric,value
hexal,lorano_5mg_20stk,BW,2023-04-17,sell_out_units,5897.6
hexal,lorano_5mg_20stk,BW,2023-04-17,sell_out_revenue_eur,52488.21
hexal,lorano_5mg_20stk,BW,2023-04-24,sell_out_units,6889.8
hexal,lorano_5mg_20stk,BW,2023-04-24,sell_out_revenue_eur,61319.5
hexal,lorano_5mg_20stk,BW,2023-05-01,sell_out_units,7194.2
hexal,lorano_5mg_20stk,BW,2023-05-01,sell_out_revenue_eur,64028.55
hexal,lorano_5mg_20stk,BW,2023-05-08,sell_out_units,7475.4
hexal,lorano_5mg_20stk,BW,2023-05-08,sell_out_revenue_eur,66531.13
hexal,lorano_5mg_20stk,BW,2023-05-15,sell_out_units,7122.6
hexal,lorano_5mg_20stk,BW,2023-05-15,sell_out_revenue_eur,63391.02
hexal,lorano_5mg_20stk,BW,2023-05-22,sell_out_units,6754.1
hexal,lorano_5mg_20stk,BW,2023-05-22,sell_out_revenue_eur,60111.32
hexal,lorano_5mg_20stk,BW,2023-05-29,sell_out_units,7157.1
hexal,lorano_5mg_20stk,BW,2023-05-29,sell_out_revenue_eur,63697.95
hexal,lorano_5mg_20stk,BW,2023-06-05,sell_out_units,7185.2
hexal,lorano_5mg_20stk,BW,2023-06-05,sell_out_revenue_eur,63948.63
hexal,lorano_5mg_20stk,BW,2023-06-12,sell_out_units,7016.3
hexal,lorano_5mg_20stk,BW,2023-06-12,sell_out_revenue_eur,62444.78
hexal,lorano_5mg_20stk,BW,2023-06-19,sell_out_units,6627.9
hexal,lorano_5mg_20stk,BW,2023-06-19,sell_out_revenue_eur,58988.03
hexal,lorano_5mg_20stk,BW,2023-06-26,sell_out_units,5963.7
hexal,lorano_5mg_20stk,BW,2023-06-26,sell_out_revenue_eur,53077.08
hexal,lorano_5mg_20stk,BW,2023-07-03,sell_out_units,5592.4
hexal,lorano_5mg_20stk,BW,2023-07-03,sell_out_revenue_eur,49772.12
hexal,lorano_5mg_20stk,BW,2023-07-10,sell_out_units,5432.5
hexal,lorano_5mg_20stk,BW,2023-07-10,sell_out_revenue_eur,48349.31
hexal,lorano_5mg_20stk,BW,2023-07-17,sell_out_units,5613.6
hexal,lorano_5mg_20stk,BW,2023-07-17,sell_out_revenue_eur,49960.9
hexal,lorano_5mg_20stk,BW,2023-07-24,sell_out_units,4837.4
hexal,lorano_5mg_20stk,BW,2023-07-24,sell_out_revenue_eur,43052.87
hexal,lorano_5mg_20stk,BW,2023-07-31,sell_out_units,4924.4
hexal,lorano_5mg_20stk,BW,2023-07-31,sell_out_revenue_eur,43827.5
hexal,lorano_5mg_20stk,BW,2023-08-07,sell_out_units,4685.4
hexal,lorano_5mg_20stk,BW,2023-08-07,sell_out_revenue_eur,41700.37
hexal,lorano_5mg_20stk,BW,2023-08-14,sell_out_units,5249.1
hexal,lorano_5mg_20stk,BW,2023-08-14,sell_out_revenue_eur,46717.37
hexal,lorano_5mg_20stk,BW,2023-08-21,sell_out_units,4303.7
hexal,lorano_5mg_20stk,BW,2023-08-21,sell_out_revenue_eur,38303.2
hexal,lorano_5mg_20stk,BW,2023-08-28,sell_out_units,4343.6
hexal,lorano_5mg_20stk,BW,2023-08-28,sell_out_revenue_eur,38658.19
hexal,lorano_5mg_20stk,BW,2023-09-04,sell_out_units,3897.9
hexal,lorano_5mg_20stk,BW,2023-09-04,sell_out_revenue_eur,34691.25
hexal,lorano_5mg_20stk,BW,2023-09-11,sell_out_units,4159.3
hexal,lorano_5mg_20stk,BW,2023-09-11,sell_out_revenue_eur,37017.9
hexal,lorano_5mg_20stk,BW,2023-09-18,sell_out_units,4387.2
hexal,lorano_5mg_20stk,BW,2023-09-18,sell_out_revenue_eur,39045.93
hexal,lorano_5mg_20stk,BW,2023-09-25,sell_out_units,4111.2
hexal,lorano_5mg_20stk,BW,2023-09-25,sell_out_revenue_eur,36589.88
hexal,lorano_5mg_20stk,BW,2023-10-02,sell_out_units,4121.1
hexal,lorano_5mg_20stk,BW,2023-10-02,sell_out_revenue_eur,36678.14
hexal,lorano_5mg_20stk,BW,2023-10-09,sell_out_units,4022.1
hexal,lorano_5mg_20stk,BW,2023-10-09,sell_out_revenue_eur,35797.12
hexal,lorano_5mg_20stk,BW,2023-10-16,sell_out_units,4249.9
hexal,lorano_5mg_20stk,BW,2023-10-16,sell_out_revenue_eur,37823.91
hexal,lorano_5mg_20stk,BW,2023-10-23,sell_out_units,3983.7
hexal,lorano_5mg_20stk,BW,2023-10-23,sell_out_revenue_eur,35454.64
hexal,lorano_5mg_20stk,BW,2023-10-30,sell_out_units,4098.3
hexal,lorano_5mg_20stk,BW,2023-10-30,sell_out_revenue_eur,36474.55
hexal,lorano_5mg_20stk,BW,2023-11-06,sell_out_units,4073.7
hexal,lorano_5mg_20stk,BW,2023-11-06,sell_out_revenue_eur,36255.79
hexal,lorano_5mg_20stk,BW,2023-11-13,sell_out_units,4280.8
hexal,lorano_5mg_20stk,BW,2023-11-13,sell_out_revenue_eur,38099.13
hexal,lorano_5mg_20stk,BW,2023-11-20,sell_out_units,4045.1
hexal,lorano_5mg_20stk,BW,2023-11-20,sell_out_revenue_eur,36001.47
hexal,lorano_5mg_20stk,BW,2023-11-27,sell_out_units,4759.4
hexal,lorano_5mg_20stk,BW,2023-11-27,sell_out_revenue_eur,42358.76
hexal,lorano_5mg_20stk,BW,2023-12-04,sell_out_units,5428.0
hexal,lorano_5mg_20stk,BW,2023-12-04,sell_out_revenue_eur,48309.14
hexal,lorano_5mg_20stk,BW,2023-12-11,sell_out_units,4068.3
hexal,lorano_5mg_20stk,BW,2023-12-11,sell_out_revenue_eur,36207.56
hexal,lorano_5mg_20stk,BW,2023-12-18,sell_out_units,3838.6
hexal,lorano_5mg_20stk,BW,2023-12-18,sell_out_revenue_eur,34163.72
hexal,lorano_5mg_20stk,BW,2023-12-25,sell_out_units,3787.4
hexal,lorano_5mg_20stk,BW,2023-12-25,sell_out_revenue_eur,33707.5
hexal,lorano_5mg_20stk,BW,2024-01-01,sell_out_units,3746.0
hexal,lorano_5mg_20stk,BW,2024-01-01,sell_out_revenue_eur,33339.4
hexal,lorano_5mg_20stk,BW,2024-01-08,sell_out_units,3978.7
hexal,lorano_5mg_20stk,BW,2024-01-08,sell_out_revenue_eur,35410.02
hexal,lorano_5mg_20stk,BW,2024-01-15,sell_out_units,4187.5
hexal,lorano_5mg_20stk,BW,2024-01-15,sell_out_revenue_eur,37268.66
hexal,lorano_5mg_20stk,BW,2024-01-22,sell_out_units,4362.9
hexal,lorano_5mg_20stk,BW,2024-01-22,sell_out_revenue_eur,38829.75
hexal,lorano_5mg_20stk,BW,2024-01-29,sell_out_units,4332.4
hexal,lorano_5mg_20stk,BW,2024-01-29,sell_out_revenue_eur,38558.28
hexal,lorano_5mg_20stk,BW,2024-02-05,sell_out_units,4888.3
hexal,lorano_5mg_20stk,BW,2024-02-05,sell_out_revenue_eur,43505.78
hexal,lorano_5mg_20stk,BW,2024-02-12,sell_out_units,5764.8
hexal,lorano_5mg_20stk,BW,2024-02-12,sell_out_revenue_eur,51306.96
hexal,lorano_5mg_20stk,BW,2024-02-19,sell_out_units,6677.6
hexal,lorano_5mg_20stk,BW,2024-02-19,sell_out_revenue_eur,59430.81
hexal,lorano_5mg_20stk,BW,2024-02-26,sell_out_units,6052.2
hexal,lorano_5mg_20stk,BW,2024-02-26,sell_out_revenue_eur,53864.46
hexal,lorano_5mg_20stk,BW,2024-03-04,sell_out_units,5805.4
hexal,lorano_5mg_20stk,BW,2024-03-04,sell_out_revenue_eur,51668.44
hexal,lorano_5mg_20stk,BW,2024-03-11,sell_out_units,5159.9
hexal,lorano_5mg_20stk,BW,2024-03-11,sell_out_revenue_eur,45922.87
hexal,lorano_5mg_20stk,BW,2024-03-18,sell_out_units,4850.1
hexal,lorano_5mg_20stk,BW,2024-03-18,sell_out_revenue_eur,43166.01
hexal,lorano_5mg_20stk,BW,2024-03-25,sell_out_units,5775.4
hexal,lorano_5mg_20stk,BW,2024-03-25,sell_out_revenue_eur,51400.72
hexal,lorano_5mg_20stk,BW,2024-04-01,sell_out_units,7237.0
hexal,lorano_5mg_20stk,BW,2024-04-01,sell_out_revenue_eur,64409.24
hexal,lorano_5mg_20stk,BW,2024-04-08,sell_out_units,8268.7
hexal,lorano_5mg_20stk,BW,2024-04-08,sell_out_revenue_eur,73591.58
hexal,lorano_5mg_20stk,BW,2024-04-15,sell_out_units,8117.5
hexal,lorano_5mg_20stk,BW,2024-04-15,sell_out_revenue_eur,72245.71
hexal,lorano_5mg_20stk,BW,2024-04-22,sell_out_units,6644.1
hexal,lorano_5mg_20stk,BW,2024-04-22,sell_out_revenue_eur,59132.25
hexal,lorano_5mg_20stk,BW,2024-04-29,sell_out_units,7222.9
hexal,lorano_5mg_20stk,BW,2024-04-29,sell_out_revenue_eur,64283.51
hexal,lorano_5mg_20stk,BW,2024-05-06,sell_out_units,6960.8
hexal,lorano_5mg_20stk,BW,2024-05-06,sell_out_revenue_eur,61950.93
hexal,lorano_5mg_20stk,BW,2024-05-13,sell_out_units,6787.9
hexal,lorano_5mg_20stk,BW,2024-05-13,sell_out_revenue_eur,60412.55
hexal,lorano_5mg_20stk,BW,2024-05-20,sell_out_units,6861.3
hexal,lorano_5mg_20stk,BW,2024-05-20,sell_out_revenue_eur,61065.56
hexal,lorano_5mg_20stk,BW,2024-05-27,sell_out_units,6503.3
hexal,lorano_5mg_20stk,BW,2024-05-27,sell_out_revenue_eur,57879.15
hexal,lorano_5mg_20stk,BW,2024-06-03,sell_out_units,6378.0
hexal,lorano_5mg_20stk,BW,2024-06-03,sell_out_revenue_eur,56764.6
hexal,lorano_5mg_20stk,BW,2024-06-10,sell_out_units,6290.9
hexal,lorano_5mg_20stk,BW,2024-06-10,sell_out_revenue_eur,55989.24
hexal,lorano_5mg_20stk,BW,2024-06-17,sell_out_units,5929.9
hexal,lorano_5mg_20stk,BW,2024-06-17,sell_out_revenue_eur,52776.28
hexal,lorano_5mg_20stk,BW,2024-06-24,sell_out_units,6149.2
hexal,lorano_5mg_20stk,BW,2024-06-24,sell_out_revenue_eur,54728.25
hexal,lorano_5mg_20stk,BW,2024-07-01,sell_out_units,5929.8
hexal,lorano_5mg_20stk,BW,2024-07-01,sell_out_revenue_eur,52775.01
hexal,lorano_5mg_20stk,BW,2024-07-08,sell_out_units,5898.2
hexal,lorano_5mg_20stk,BW,2024-07-08,sell_out_revenue_eur,52494.24
hexal,lorano_5mg_20stk,BW,2024-07-15,sell_out_units,5943.0
hexal,lorano_5mg_20stk,BW,2024-07-15,sell_out_revenue_eur,52892.32
hexal,lorano_5mg_20stk,BW,2024-07-22,sell_out_units,5157.2
hexal,lorano_5mg_20stk,BW,2024-07-22,sell_out_revenue_eur,45899.5
hexal,lorano_5mg_20stk,BW,2024-07-29,sell_out_units,5124.7
hexal,lorano_5mg_20stk,BW,2024-07-29,sell_out_revenue_eur,45609.82
hexal,lorano_5mg_20stk,BW,2024-08-05,sell_out_units,5097.2
hexal,lorano_5mg_20stk,BW,2024-08-05,sell_out_revenue_eur,45364.64
hexal,lorano_5mg_20stk,BW,2024-08-12,sell_out_units,5706.6
hexal,lorano_5mg_20stk,BW,2024-08-12,sell_out_revenue_eur,50788.4
hexal,lorano_5mg_20stk,BW,2024-08-19,sell_out_units,4520.5
hexal,lorano_5mg_20stk,BW,2024-08-19,sell_out_revenue_eur,40232.88
hexal,lorano_5mg_20stk,BW,2024-08-26,sell_out_units,4572.9
hexal,lorano_5mg_20stk,BW,2024-08-26,sell_out_revenue_eur,40698.62
hexal,lorano_5mg_20stk,BW,2024-09-02,sell_out_units,5004.5
hexal,lorano_5mg_20stk,BW,2024-09-02,sell_out_revenue_eur,44539.76
hexal,lorano_5mg_20stk,BW,2024-09-09,sell_out_units,4261.7
hexal,lorano_5mg_20stk,BW,2024-09-09,sell_out_revenue_eur,37928.94
hexal,lorano_5mg_20stk,BW,2024-09-16,sell_out_units,4025.6
hexal,lorano_5mg_20stk,BW,2024-09-16,sell_out_revenue_eur,35828.0
hexal,lorano_5mg_20stk,BW,2024-09-23,sell_out_units,4318.4
hexal,lorano_5mg_20stk,BW,2024-09-23,sell_out_revenue_eur,38434.18
hexal,lorano_5mg_20stk,BW,2024-09-30,sell_out_units,4111.5
hexal,lorano_5mg_20stk,BW,2024-09-30,sell_out_revenue_eur,36592.59
hexal,lorano_5mg_20stk,BW,2024-10-07,sell_out_units,4257.5
hexal,lorano_5mg_20stk,BW,2024-10-07,sell_out_revenue_eur,37891.87
hexal,lorano_5mg_20stk,BW,2024-10-14,sell_out_units,4145.8
hexal,lorano_5mg_20stk,BW,2024-10-14,sell_out_revenue_eur,36897.64
hexal,lorano_5mg_20stk,BW,2024-10-21,sell_out_units,3638.3
hexal,lorano_5mg_20stk,BW,2024-10-21,sell_out_revenue_eur,32380.86
hexal,lorano_5mg_20stk,BW,2024-10-28,sell_out_units,4153.0
hexal,lorano_5mg_20stk,BW,2024-10-28,sell_out_revenue_eur,36961.3
hexal,lorano_5mg_20stk,BW,2024-11-04,sell_out_units,3910.4
hexal,lorano_5mg_20stk,BW,2024-11-04,sell_out_revenue_eur,34802.35
hexal,lorano_5mg_20stk,BW,2024-11-11,sell_out_units,4436.9
hexal,lorano_5mg_20stk,BW,2024-11-11,sell_out_revenue_eur,39488.15
hexal,lorano_5mg_20stk,BW,2024-11-18,sell_out_units,3931.3
hexal,lorano_5mg_20stk,BW,2024-11-18,sell_out_revenue_eur,34988.86
hexal,lorano_5mg_20stk,BW,2024-11-25,sell_out_units,5667.5
hexal,lorano_5mg_20stk,BW,2024-11-25,sell_out_revenue_eur,50440.33
hexal,lorano_5mg_20stk,BW,2024-12-02,sell_out_units,4334.2
hexal,lorano_5mg_20stk,BW,2024-12-02,sell_out_revenue_eur,38574.24
hexal,lorano_5mg_20stk,BW,2024-12-09,sell_out_units,4243.4
hexal,lorano_5mg_20stk,BW,2024-12-09,sell_out_revenue_eur,37766.39
hexal,lorano_5mg_20stk,BW,2024-12-16,sell_out_units,4547.5
hexal,lorano_5mg_20stk,BW,2024-12-16,sell_out_revenue_eur,40473.09
hexal,lorano_5mg_20stk,BW,2024-12-23,sell_out_units,3600.6
hexal,lorano_5mg_20stk,BW,2024-12-23,sell_out_revenue_eur,32045.2
hexal,lorano_5mg_20stk,BW,2024-12-30,sell_out_units,4546.3
hexal,lorano_5mg_20stk,BW,2024-12-30,sell_out_revenue_eur,40462.36
hexal,lorano_5mg_20stk,BW,2025-01-06,sell_out_units,4624.5
hexal,lorano_5mg_20stk,BW,2025-01-06,sell_out_revenue_eur,41157.63
hexal,lorano_5mg_20stk,BW,2025-01-13,sell_out_units,4375.1
hexal,lorano_5mg_20stk,BW,2025-01-13,sell_out_revenue_eur,38938.64
hexal,lorano_5mg_20stk,BW,2025-01-20,sell_out_units,3983.4
hexal,lorano_5mg_20stk,BW,2025-01-20,sell_out_revenue_eur,35452.06
hexal,lorano_5mg_20stk,BW,2025-01-27,sell_out_units,4507.5
hexal,lorano_5mg_20stk,BW,2025-01-27,sell_out_revenue_eur,40116.33
hexal,lorano_5mg_20stk,BW,2025-02-03,sell_out_units,4215.4
hexal,lorano_5mg_20stk,BW,2025-02-03,sell_out_revenue_eur,37516.82
hexal,lorano_5mg_20stk,BW,2025-02-10,sell_out_units,4360.0
hexal,lorano_5mg_20stk,BW,2025-02-10,sell_out_revenue_eur,38804.03
hexal,lorano_5mg_20stk,BW,2025-02-17,sell_out_units,4984.5
hexal,lorano_5mg_20stk,BW,2025-02-17,sell_out_revenue_eur,44361.73
hexal,lorano_5mg_20stk,BW,2025-02-24,sell_out_units,5075.5
hexal,lorano_5mg_20stk,BW,2025-02-24,sell_out_revenue_eur,45171.74
hexal,lorano_5mg_20stk,BW,2025-03-03,sell_out_units,5326.8
hexal,lorano_5mg_20stk,BW,2025-03-03,sell_out_revenue_eur,47408.42
hexal,lorano_5mg_20stk,BW,2025-03-10,sell_out_units,6475.2
hexal,lorano_5mg_20stk,BW,2025-03-10,sell_out_revenue_eur,57629.55
hexal,lorano_5mg_20stk,BW,2025-03-17,sell_out_units,5133.4
hexal,lorano_5mg_20stk,BW,2025-03-17,sell_out_revenue_eur,45687.1
hexal,lorano_5mg_20stk,BW,2025-03-24,sell_out_units,4913.6
hexal,lorano_5mg_20stk,BW,2025-03-24,sell_out_revenue_eur,43731.39
hexal,lorano_5mg_20stk,BW,2025-03-31,sell_out_units,5115.1
hexal,lorano_5mg_20stk,BW,2025-03-31,sell_out_revenue_eur,45523.96
hexal,lorano_5mg_20stk,BW,2025-04-07,sell_out_units,5865.6
hexal,lorano_5mg_20stk,BW,2025-04-07,sell_out_revenue_eur,52203.4
hexal,lorano_5mg_20stk,BW,2025-04-14,sell_out_units,6564.9
hexal,lorano_5mg_20stk,BW,2025-04-14,sell_out_revenue_eur,58427.58
hexal,lorano_5mg_20stk,BW,2025-04-21,sell_out_units,6742.9
hexal,lorano_5mg_20stk,BW,2025-04-21,sell_out_revenue_eur,60011.45
hexal,lorano_5mg_20stk,BW,2025-04-28,sell_out_units,5630.2
hexal,lorano_5mg_20stk,BW,2025-04-28,sell_out_revenue_eur,50108.81
hexal,lorano_5mg_20stk,BW,2025-05-05,sell_out_units,6737.9
hexal,lorano_5mg_20stk,BW,2025-05-05,sell_out_revenue_eur,59967.13
hexal,lorano_5mg_20stk,BW,2025-05-12,sell_out_units,5382.1
hexal,lorano_5mg_20stk,BW,2025-05-12,sell_out_revenue_eur,47900.77
hexal,lorano_5mg_20stk,BW,2025-05-19,sell_out_units,5557.5
hexal,lorano_5mg_20stk,BW,2025-05-19,sell_out_revenue_eur,49461.48
hexal,lorano_5mg_20stk,BW,2025-05-26,sell_out_units,6459.9
hexal,lorano_5mg_20stk,BW,2025-05-26,sell_out_revenue_eur,57493.35
hexal,lorano_5mg_20stk,BW,2025-06-02,sell_out_units,7077.3
hexal,lorano_5mg_20stk,BW,2025-06-02,sell_out_revenue_eur,62987.63
hexal,lorano_5mg_20stk,BW,2025-06-09,sell_out_units,6183.3
hexal,lorano_5mg_20stk,BW,2025-06-09,sell_out_revenue_eur,55031.05
hexal,lorano_5mg_20stk,BW,2025-06-16,sell_out_units,5405.4
hexal,lorano_5mg_20stk,BW,2025-06-16,sell_out_revenue_eur,48108.39
hexal,lorano_5mg_20stk,BW,2025-06-23,sell_out_units,5321.2
hexal,lorano_5mg_20stk,BW,2025-06-23,sell_out_revenue_eur,47358.49
hexal,lorano_5mg_20stk,BW,2025-06-30,sell_out_units,5593.1
hexal,lorano_5mg_20stk,BW,2025-06-30,sell_out_revenue_eur,49778.73
hexal,lorano_5mg_20stk,BW,2025-07-07,sell_out_units,5261.7
hexal,lorano_5mg_20stk,BW,2025-07-07,sell_out_revenue_eur,46829.23
hexal,lorano_5mg_20stk,BW,2025-07-14,sell_out_units,4532.5
hexal,lorano_5mg_20stk,BW,2025-07-14,sell_out_revenue_eur,40339.53
hexal,lorano_5mg_20stk,BW,2025-07-21,sell_out_units,5078.9
hexal,lorano_5mg_20stk,BW,2025-07-21,sell_out_revenue_eur,45202.08
hexal,lorano_5mg_20stk,BW,2025-07-28,sell_out_units,4733.3
hexal,lorano_5mg_20stk,BW,2025-07-28,sell_out_revenue_eur,42126.41
hexal,lorano_5mg_20stk,BW,2025-08-04,sell_out_units,4121.8
hexal,lorano_5mg_20stk,BW,2025-08-04,sell_out_revenue_eur,36684.26
hexal,lorano_5mg_20stk,BW,2025-08-11,sell_out_units,4929.5
hexal,lorano_5mg_20stk,BW,2025-08-11,sell_out_revenue_eur,43872.5
hexal,lorano_5mg_20stk,BW,2025-08-18,sell_out_units,4939.6
hexal,lorano_5mg_20stk,BW,2025-08-18,sell_out_revenue_eur,43962.63
hexal,lorano_5mg_20stk,BW,2025-08-25,sell_out_units,4389.3
hexal,lorano_5mg_20stk,BW,2025-08-25,sell_out_revenue_eur,39064.52
hexal,lorano_5mg_20stk,BW,2025-09-01,sell_out_units,4198.9
hexal,lorano_5mg_20stk,BW,2025-09-01,sell_out_revenue_eur,37370.17
hexal,lorano_5mg_20stk,BW,2025-09-08,sell_out_units,4279.4
hexal,lorano_5mg_20stk,BW,2025-09-08,sell_out_revenue_eur,38086.95
hexal,lorano_5mg_20stk,BW,2025-09-15,sell_out_units,4299.6
hexal,lorano_5mg_20stk,BW,2025-09-15,sell_out_revenue_eur,38266.49
hexal,lorano_5mg_20stk,BW,2025-09-22,sell_out_units,3688.6
hexal,lorano_5mg_20stk,BW,2025-09-22,sell_out_revenue_eur,32828.85
hexal,lorano_5mg_20stk,BW,2025-09-29,sell_out_units,3991.4
hexal,lorano_5mg_20stk,BW,2025-09-29,sell_out_revenue_eur,35523.38
hexal,lorano_5mg_20stk,BW,2025-10-06,sell_out_units,3838.4
hexal,lorano_5mg_20stk,BW,2025-10-06,sell_out_revenue_eur,34161.56
hexal,lorano_5mg_20stk,BW,2025-10-13,sell_out_units,4347.3
hexal,lorano_5mg_20stk,BW,2025-10-13,sell_out_revenue_eur,38690.55
hexal,lorano_5mg_20stk,BW,2025-10-20,sell_out_units,3880.2
hexal,lorano_5mg_20stk,BW,2025-10-20,sell_out_revenue_eur,34533.37
hexal,lorano_5mg_20stk,BW,2025-10-27,sell_out_units,4305.8
hexal,lorano_5mg_20stk,BW,2025-10-27,sell_out_revenue_eur,38321.75
hexal,lorano_5mg_20stk,BW,2025-11-03,sell_out_units,3651.4
hexal,lorano_5mg_20stk,BW,2025-11-03,sell_out_revenue_eur,32497.54
hexal,lorano_5mg_20stk,BW,2025-11-10,sell_out_units,4044.2
hexal,lorano_5mg_20stk,BW,2025-11-10,sell_out_revenue_eur,35993.16
hexal,lorano_5mg_20stk,BW,2025-11-17,sell_out_units,3980.8
hexal,lorano_5mg_20stk,BW,2025-11-17,sell_out_revenue_eur,35429.53
hexal,lorano_5mg_20stk,BW,2025-11-24,sell_out_units,3800.5
hexal,lorano_5mg_20stk,BW,2025-11-24,sell_out_revenue_eur,33824.18
hexal,lorano_5mg_20stk,BW,2025-12-01,sell_out_units,4025.7
hexal,lorano_5mg_20stk,BW,2025-12-01,sell_out_revenue_eur,35828.89
hexal,lorano_5mg_20stk,BW,2025-12-08,sell_out_units,4200.5
hexal,lorano_5mg_20stk,BW,2025-12-08,sell_out_revenue_eur,37384.67
hexal,lorano_5mg_20stk,BW,2025-12-15,sell_out_units,3844.0
hexal,lorano_5mg_20stk,BW,2025-12-15,sell_out_revenue_eur,34211.56
hexal,lorano_5mg_20stk,BW,2025-12-22,sell_out_units,3515.2
hexal,lorano_5mg_20stk,BW,2025-12-22,sell_out_revenue_eur,31285.53
hexal,lorano_5mg_20stk,BW,2025-12-29,sell_out_units,3977.6
hexal,lorano_5mg_20stk,BW,2025-12-29,sell_out_revenue_eur,35401.05
hexal,lorano_5mg_20stk,BW,2026-01-05,sell_out_units,4128.4
hexal,lorano_5mg_20stk,BW,2026-01-05,sell_out_revenue_eur,36742.69
hexal,lorano_5mg_20stk,BW,2026-01-12,sell_out_units,3994.3
hexal,lorano_5mg_20stk,BW,2026-01-12,sell_out_revenue_eur,35549.1
hexal,lorano_5mg_20stk,BW,2026-01-19,sell_out_units,3987.5
hexal,lorano_5mg_20stk,BW,2026-01-19,sell_out_revenue_eur,35489.02
hexal,lorano_5mg_20stk,BW,2026-01-26,sell_out_units,3642.1
hexal,lorano_5mg_20stk,BW,2026-01-26,sell_out_revenue_eur,32414.83
hexal,lorano_5mg_20stk,BW,2026-02-02,sell_out_units,3637.0
hexal,lorano_5mg_20stk,BW,2026-02-02,sell_out_revenue_eur,32369.3
hexal,lorano_5mg_20stk,BW,2026-02-09,sell_out_units,4392.3
hexal,lorano_5mg_20stk,BW,2026-02-09,sell_out_revenue_eur,39091.34
hexal,lorano_5mg_20stk,BW,2026-02-16,sell_out_units,4571.0
hexal,lorano_5mg_20stk,BW,2026-02-16,sell_out_revenue_eur,40682.2
hexal,lorano_5mg_20stk,BW,2026-02-23,sell_out_units,4018.9
hexal,lorano_5mg_20stk,BW,2026-02-23,sell_out_revenue_eur,35768.11
hexal,lorano_5mg_20stk,BW,2026-03-02,sell_out_units,6287.4
hexal,lorano_5mg_20stk,BW,2026-03-02,sell_out_revenue_eur,55958.25
hexal,lorano_5mg_20stk,BW,2026-03-09,sell_out_units,6472.8
hexal,lorano_5mg_20stk,BW,2026-03-09,sell_out_revenue_eur,57608.25
hexal,lorano_5mg_20stk,BW,2026-03-16,sell_out_units,5097.0
hexal,lorano_5mg_20stk,BW,2026-03-16,sell_out_revenue_eur,45363.19
hexal,lorano_5mg_20stk,BW,2026-03-23,sell_out_units,4699.2
hexal,lorano_5mg_20stk,BW,2026-03-23,sell_out_revenue_eur,41822.82
hexal,lorano_5mg_20stk,BW,2026-03-30,sell_out_units,6064.6
hexal,lorano_5mg_20stk,BW,2026-03-30,sell_out_revenue_eur,53974.7
hexal,lorano_5mg_20stk,BW,2026-04-06,sell_out_units,7184.8
hexal,lorano_5mg_20stk,BW,2026-04-06,sell_out_revenue_eur,63944.58
hexal,lorano_5mg_20stk,BW,2026-04-13,sell_out_units,8603.6
hexal,lorano_5mg_20stk,BW,2026-04-13,sell_out_revenue_eur,76572.36
hexal,lorano_5mg_20stk,BW,2026-04-20,sell_out_units,7857.6
hexal,lorano_5mg_20stk,BW,2026-04-20,sell_out_revenue_eur,69932.97
hexal,lorano_5mg_20stk,HE,2021-12-27,sell_out_units,3689.4
hexal,lorano_5mg_20stk,HE,2021-12-27,sell_out_revenue_eur,32835.93
hexal,lorano_5mg_20stk,HE,2022-01-03,sell_out_units,3674.9
hexal,lorano_5mg_20stk,HE,2022-01-03,sell_out_revenue_eur,32706.37
hexal,lorano_5mg_20stk,HE,2022-01-10,sell_out_units,3726.6
hexal,lorano_5mg_20stk,HE,2022-01-10,sell_out_revenue_eur,33167.04
hexal,lorano_5mg_20stk,HE,2022-01-17,sell_out_units,3445.0
hexal,lorano_5mg_20stk,HE,2022-01-17,sell_out_revenue_eur,30660.42
hexal,lorano_5mg_20stk,HE,2022-01-24,sell_out_units,3612.4
hexal,lorano_5mg_20stk,HE,2022-01-24,sell_out_revenue_eur,32150.67
hexal,lorano_5mg_20stk,HE,2022-01-31,sell_out_units,3832.8
hexal,lorano_5mg_20stk,HE,2022-01-31,sell_out_revenue_eur,34111.52
hexal,lorano_5mg_20stk,HE,2022-02-07,sell_out_units,4669.8
hexal,lorano_5mg_20stk,HE,2022-02-07,sell_out_revenue_eur,41560.81
hexal,lorano_5mg_20stk,HE,2022-02-14,sell_out_units,5502.5
hexal,lorano_5mg_20stk,HE,2022-02-14,sell_out_revenue_eur,48972.16
hexal,lorano_5mg_20stk,HE,2022-02-21,sell_out_units,4855.5
hexal,lorano_5mg_20stk,HE,2022-02-21,sell_out_revenue_eur,43214.3
hexal,lorano_5mg_20stk,HE,2022-02-28,sell_out_units,4459.4
hexal,lorano_5mg_20stk,HE,2022-02-28,sell_out_revenue_eur,39688.35
hexal,lorano_5mg_20stk,HE,2022-03-07,sell_out_units,5124.2
hexal,lorano_5mg_20stk,HE,2022-03-07,sell_out_revenue_eur,45605.51
hexal,lorano_5mg_20stk,HE,2022-03-14,sell_out_units,4874.4
hexal,lorano_5mg_20stk,HE,2022-03-14,sell_out_revenue_eur,43381.99
hexal,lorano_5mg_20stk,HE,2022-03-21,sell_out_units,4641.3
hexal,lorano_5mg_20stk,HE,2022-03-21,sell_out_revenue_eur,41307.74
hexal,lorano_5mg_20stk,HE,2022-03-28,sell_out_units,4941.9
hexal,lorano_5mg_20stk,HE,2022-03-28,sell_out_revenue_eur,43982.47
hexal,lorano_5mg_20stk,HE,2022-04-04,sell_out_units,5791.2
